deduplicated_event_id,title,event_date,event_type,victim_organization_name,victim_organization_industry,records_affected,severity_category,primary_stakeholder_category,impact_type,confidence_score,model_used,created_at
0477e684-c177-4ac7-a0e0-f1adeaa2e591,ForceNet Defence Contractor Data Breach,2022-10-01,CyberEventType.DATA_BREACH,Dialog Pty Ltd,Government,4000,C4,Federal government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
2f6b9c85-0797-4cd3-af12-603b04de14a9,Online wine seller Vinomofo hit in major data breach,2022-10-01,CyberEventType.DATA_BREACH,,,928760,C2,Member(s) of the public,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
f165161b-e2fe-4a7c-8094-aea27095dc84,Unauthorized Access to Customer Accounts at AGL,2022-10-01,CyberEventType.DATA_BREACH,,,80000,C3,Member(s) of the public,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
783b8733-0f35-418c-8d4d-21c90956bfb0,Cyber attack cripples Fire Rescue Victoria,2022-10-01,CyberEventType.INFRASTRUCTURE_ATTACK,,,80000,C3,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.8,gpt-4o,2025-11-18T16:48:04.976798
80809caa-9fee-4e73-b1ae-cf160ac6d2cd,EnergyAustralia latest to be hit by cyber-attack as details of ...,2022-09-30,CyberEventType.DATA_BREACH,,,323,C5,Regulated critical infrastructure,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
3de57020-9027-401a-9e8a-4f36891fadc0,"The country where officials are using pen, paper and typewriters to ...",2022-09-21,CyberEventType.OTHER,Optus Pty Limited,Telecommunications,9700000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
3548396c-a3ff-48f9-8413-3f7c4b5cd04c,Cyber-attack on Australian defence contractor may have exposed ...,2022-09-20,CyberEventType.RANSOMWARE,,,11000000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
e1c685af-dd0c-426c-8b28-060a808774ad,Cyber incident updates | Legal Aid ACT,2022-09-20,CyberEventType.OTHER,,,9700000,C1,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
96445397-3432-4726-8765-12ee23f32f11,Energy company AGL reports cyber incident | Insurance Business ...,2022-09-20,CyberEventType.OTHER,,,11000000,C1,Regulated critical infrastructure,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
e5249636-b6ba-41eb-b95b-32a3db219417,"Teen hacker gets into Uber, announces data breach on chat software",2022-09-15,CyberEventType.DATA_BREACH,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
8983e7d0-88b2-4301-a911-4b44499c52b1,Uber - Wikipedia,2022-09-12,CyberEventType.DATA_BREACH,"Uber Technologies, Inc.",Transportation,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
9e9400da-fa77-422b-95c6-1286d390a554,Fremantle apologise for AFL data breach,2022-09-10,CyberEventType.DATA_BREACH,Fremantle Football Club Limited,Sports and Entertainment,,C6,Medium-sized organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
38f3300a-c329-4d80-b534-669c522e37ea,Qantas security breach causes delays at Melbourne Airport | The ...,2022-09-07,CyberEventType.OTHER,Qantas Airways Limited,Transportation,425,C5,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
261d65e5-35e6-46f5-8e5a-2a14b61f549d,List of Data Breaches and Cyber Attacks in November 2022 – 32 ...,2022-09-05,CyberEventType.DATA_BREACH,"Advanced Asset Alliance, Inc.",Finance,56848,C3,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
5a870f26-b606-48eb-966f-524a6d5fc0cb,ASIC Sues Fortnum Private Wealth Over Cyber Security Breach,2022-09-01,CyberEventType.DATA_BREACH,Fortnum Private Wealth Limited,Finance,9828,C4,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
afb1ec65-cd01-4678-a2c9-d7e67cd6c99f,Optus Data Breach,2022-09-01,CyberEventType.DATA_BREACH,,,11200000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
6d8f9280-4748-4fec-8005-212d0cb59e30,AFP officer data leaked in cyber breach,2022-09-01,CyberEventType.DATA_BREACH,,,14000,C4,Federal government,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
4d36cebd-d1a6-4ec9-86e6-d4e4c453f09e,The Hon Clare O'Neil MP | Defence Ministers,2022-08-23,CyberEventType.RANSOMWARE,,,9700000,C1,Federal government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
bdc5c3ae-245f-40b5-bfb5-62343e82f9f8,Credit card details likely exposed in skincare online shopping hack,2022-08-13,CyberEventType.DATA_BREACH,The Good Collective Pty Ltd,Retail,2500,C4,Small organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
21378e45-d173-47de-bd91-afacea291c4c,'We're sorry': Medibank launches investigation as government ...,2022-08-07,CyberEventType.DATA_BREACH,,,9700000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
465f8f16-de76-4c9f-bb8f-24aaa45882ee,Medibank receives contact from hackers,2022-08-07,CyberEventType.DATA_BREACH,,,9700000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
1d0a3dce-a7ff-4438-8a41-522fd09e583b,Cyber threats in Australian healthcare sector face increase in ...,2022-08-07,CyberEventType.RANSOMWARE,,,9700000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
955c6f96-77bb-4625-a4ad-e8b2408a4f59,Medibank cyber incident,2022-08-07,CyberEventType.DATA_BREACH,,,9800000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
1f85f00a-f1ee-42f3-a648-380bee0d274c,Australia Blames Russian Hacker for Major Cyber Attack - The ...,2022-08-07,CyberEventType.STATE_SPONSORED_ATTACK,,,11000000,C1,National security,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
62a49cb8-edb4-4430-8d58-aa9b8df60b3f,Data Matching between Medicare and Centrelink records and ...,2022-08-07,CyberEventType.DATA_BREACH,,,10000000,C1,Federal government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
6da1a519-a519-486d-9dcd-8d6609aec288,Medibank Data Breach – Credential Theft and Network Intrusion,2022-08-01,CyberEventType.DATA_BREACH,Medibank Private Limited,Healthcare,9700000,C1,Regulated critical infrastructure,Extensive compromise,0.95,gpt-4o,2025-11-18T16:48:04.976798
be2ef445-f618-40e1-85c5-ffbca0e365e4,Ransomware | Cyber.gov.au,2022-08-01,CyberEventType.RANSOMWARE,,,,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
94c95c96-2596-4f4c-bf6e-5b8bc0186216,Untitled Event,2022-08-01,CyberEventType.DATA_BREACH,,,4900000,C1,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
fc740b48-13ab-41c9-bce0-7cd90658fee1,Costa Group Data Breach,2022-08-01,CyberEventType.DATA_BREACH,Costa Group Holdings Limited,Manufacturing,10000,C4,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
68c0e6c2-6b04-4a55-ba0a-390af953a3e3,A full timeline of the Medibank data leak,2022-08-01,CyberEventType.DATA_BREACH,,,9700000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
fe787bf0-8ad0-43c6-b5b3-3f4491e632c2,Regulatory approach - LPBWA,2022-08-01,CyberEventType.OTHER,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
fde7d984-270a-4790-8a64-126efed6fc9a,University of Western Australia Data Breach,2022-07-29,CyberEventType.DATA_BREACH,,,10000,C4,Academia/R&D,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
4f5cc532-3e23-416f-9f51-4a1a5c6fe594,"Students, travellers and staff exposed as Hotel Quarantine data breach revealed",2022-07-15,CyberEventType.DATA_BREACH,State of Victoria - Department of Health,Government,,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
30be8dd3-b3a0-4947-a89e-c17f7d64bcc9,"The incident reported at the provided URL concerns a significant **data breach at Deakin University** in Victoria, Australia, which was publicly disclosed in July 2022. The breach involved the compromise of a staff member’s login credentials, which were then used by an unauthorized party to access information held by a third-party provider responsible for sending SMS messages to students on behalf of the university[1][2][3][4][5][6].",2022-07-10,CyberEventType.DATA_BREACH,,,46980,C3,Academia/R&D,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
d6842826-e2f4-4f06-b11f-99096d4b0a07,"The cybersecurity incident reported at the provided URL concerns a **data breach at the University of Western Australia (UWA) in July 2022**, in which student details were exposed due to unauthorized access to the university’s student information management system, Callista.",2022-07-10,CyberEventType.DATA_BREACH,,,46980,C3,Academia/R&D,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
f1b4d32d-25d1-4976-a7c0-fe8c1771e811,Staff at security firm G4S on alert after tax numbers and bank details ...,2022-07-05,CyberEventType.DATA_BREACH,G4S Australia Pty Ltd,Security Services,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
f91e8881-c4a6-447e-934b-2b5995c593df,G4S Australia Cyber Security Incident,2022-07-05,CyberEventType.DATA_BREACH,G4S Correctional Services (Australia) Pty Limited,Security,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
8cdfc309-f13a-4309-bbaa-d9877cbfc4c0,Vinomofo Data Breach,2022-07-05,CyberEventType.DATA_BREACH,,,928760,C2,Member(s) of the public,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
8d90c245-c683-43bd-9855-e12af9e67adb,"Perth Festival, Black Swan Theatre and other arts organisations hit by major data breach",2022-07-01,CyberEventType.DATA_BREACH,Perth International Arts Festival Limited,Retail,40000,C3,Medium-sized organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
a998601f-0fff-4ed2-870e-4a762d0af0ce,Woolworths MyDeal Data Breach,2022-07-01,CyberEventType.DATA_BREACH,,,2200000,C2,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
49496e39-fe10-45a2-b926-f088ecdeec85,List of Data Breaches and Cyber Attacks in October 2022 – 9.9 ...,2022-06-01,CyberEventType.OTHER,"Eventus WholeHealth, PLLC",Healthcare,,C6,Medium-sized organisation(s),Unsuccessful low-level malicious attack,0.65,gpt-4o,2025-11-18T16:48:04.976798
0fb59429-3459-4b5b-ae36-e2357fb7d4db,"Icare data breach due to ‘human error’, agency says",2022-06-01,CyberEventType.DATA_BREACH,Insurance and Care NSW,Government,193000,C2,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
de462755-db4e-404e-97bc-2377ef71c9e3,Royal Flying Doctors Service's Rapid Ransomware Recovery ...,2022-06-01,CyberEventType.RANSOMWARE,Royal Flying Doctor Service (Queensland Section) Limited,Healthcare,,C6,Regulated critical infrastructure,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
66cef689-253a-427b-809d-1bb0f9de0bb7,Spirit Super Phishing Data Breach,2022-05-19,CyberEventType.PHISHING,,,50000,C3,Member(s) of the public,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
8a6d0dde-b5ec-4ba5-ba6a-605e6d05a306,NDIS case management system provider breached,2022-05-15,CyberEventType.DATA_BREACH,,,12000,C4,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
c7a09415-23cf-4ed4-8145-811b359d3ef0,"iCare launches systems review after 193,000 claimants affected by privacy breach",2022-05-10,CyberEventType.DATA_BREACH,Insurance and Care NSW,Government,193000,C2,State government,Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
08dd7763-d332-4b94-baf7-64054ec63090,NTEU becomes victim of data breach,2022-05-04,CyberEventType.RANSOMWARE,National Tertiary Education Union,Education,,C6,Academia/R&D,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
afb98259-0ff1-4b4c-9d5d-dfb38709ae18,2022 Cyber-Attacks in Australia: A Year of Cyber Security ...,2022-05-01,CyberEventType.RANSOMWARE,National Tertiary Education Union,Education,,C6,Academia/R&D,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
d63e7d57-adac-4e33-a4fe-92cba0b8cdaa,Ransomware in the supply chain,2022-05-01,CyberEventType.RANSOMWARE,PricewaterhouseCoopers Australia Pty Limited,Professional Services,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.976798
77393fab-5245-4e7a-83a3-f9e61ec02d9f,Data breach at Xavier College,2022-05-01,CyberEventType.DATA_BREACH,,,100,C5,Schools,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
a5a71fd6-62e8-48cb-aa43-cb3644429afb,Leak of Nauru Police Force Files Related to Australian Offshore Processing,2022-05-01,CyberEventType.DATA_BREACH,Nauru Police Force,Government,285631,C2,Government shared services,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
1b5c2c90-813d-4d64-9c75-c291236891df,Data breach a Transport for NSW fail,2022-04-01,CyberEventType.DATA_BREACH,Transport for NSW,Transportation,,C6,State government,Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.976798
acce4535-c5f8-4f78-978f-9c48a3ee2276,Cyber Security - IOOF,2022-04-01,CyberEventType.OTHER,Insignia Financial Ltd.,Finance,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
74702c24-3374-4845-ae78-517ece878c5d,Australian Healthcare Sector Targeted by Ransomware and Remote Access Tool Attacks,2022-04-01,CyberEventType.RANSOMWARE,,,500,C5,Regulated critical infrastructure,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
c2afab8f-4419-4d7e-a154-37ed1709c635,Football Australia data breach reportedly exposes contracts ...,2022-03-26,CyberEventType.DATA_BREACH,,,1834,C4,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
bd9bb21f-2b4c-4c3e-8539-afbbac0226fa,Microsoft Data Breach (Australia),2022-03-20,CyberEventType.DATA_BREACH,,,548000,C2,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
eef6419d-7a3b-40fe-837f-c65f9b743aa9,Toyota suspends domestic factory operations after suspected cyber attack,2022-03-01,CyberEventType.INFRASTRUCTURE_ATTACK,Toyota Motor Corporation,Manufacturing,13000,C4,Large organisation(s),Sustained disruption of essential systems and associated services,0.8,gpt-4o,2025-11-18T16:48:04.976798
e5e6eb55-533d-4532-9e32-994be7f962d1,Medlab Pathology Ransomware/Data Breach Incident,2022-02-25,CyberEventType.RANSOMWARE,Medlab Pathology Pty Ltd,Healthcare,223000,C2,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
1a26a873-e258-4c81-aaa3-9952752d366d,'Data breach' at Warrnambool council was 'not serious',2022-02-25,CyberEventType.DATA_BREACH,,,223000,C2,Local government,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
85586e05-668a-4be5-91ea-997d8705955b,Cyber security - Solution - MinterEllison,2022-02-01,CyberEventType.OTHER,Australian Clinical Labs Pty Ltd,Healthcare,223000,C2,Regulated critical infrastructure,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
f6d3c0b2-0f03-4bb7-a307-ffc9ff258888,"Nvidia hackers claim they also hit Vodafone, threaten data leak",2022-02-01,CyberEventType.DATA_BREACH,Vodafone Group Public Limited Company,Telecommunications,,C6,Large organisation(s),Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.976798
520caee1-b9d1-482b-9ca0-bd44a5d48823,NSW nurses strike as data breach defended,2022-02-01,CyberEventType.DATA_BREACH,NSW Government,Government,500000,C2,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
817cdac2-0aa0-4961-a484-50e9efb6dd3a,Australian Clinical Labs February 2022 Data Breach,2022-02-01,CyberEventType.DATA_BREACH,,,223000,C2,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
d8016e9b-bd00-48fc-ad31-3477cf2ed076,Suspected State-Sponsored Compromise of Australian Organisation's Infrastructure,2022-02-01,CyberEventType.STATE_SPONSORED_ATTACK,,,223000,C2,Large organisation(s),Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.976798
1964e24c-4cb7-4923-b0a1-556bb4062199,Okta's data breach bigger than first thought,2022-01-20,CyberEventType.DATA_BREACH,,,366,C5,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
991487ee-f7b4-474b-8ae9-b478d31994d1,Australia Post Employee Data Exposure,2022-01-18,CyberEventType.DATA_BREACH,,,515000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
b9f12ebc-53fc-43e9-a1fc-43ba481f582f,Medlab Pathology (Australian Clinical Labs) Cyber Security Incident,2022-01-16,CyberEventType.DATA_BREACH,,,223000,C2,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
cd415305-5ff9-404a-86d9-4ca9d77bbfca,"Vinomofo did not protect personal information from security risks, Privacy Commissioner finds",2022-01-01,CyberEventType.DATA_BREACH,Vinomofo Pty Ltd,Retail,928760,C2,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
01d6b6a0-03fb-4c63-893b-a43d293044b2,Russian GRU Targeting Western Logistics Entities and Technology ...,2021-12-23,CyberEventType.RANSOMWARE,,,38000,C3,Supply chain,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.976798
77cee274-47d9-40df-bfa6-7046403b55b3,How the SA Government Data Breach was avoidable | InConsult,2021-12-16,CyberEventType.DATA_BREACH,South Australian State Government,Government,80000,C3,State government,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
0285b52c-fc18-4d14-91be-174c4faa0749,Afterpay shareholders sue Dorsey’s Block for breach disclosure,2021-12-10,CyberEventType.DATA_BREACH,Afterpay Limited,Finance,8200000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
9dfba448-73c0-46dc-b4f1-b0fd34d4788e,BADBAZAAR and MOONSHINE: Spyware targeting Uyghur ...,2021-12-01,CyberEventType.OTHER,,Civil Society,,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
16ff4e6d-0276-4e4d-b18f-dafa7500e6f2,TAFE data breach uncovered by SA Police,2021-12-01,CyberEventType.DATA_BREACH,Technical and Further Education South Australia,Education,2224,C4,Schools,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.976798
afb7995b-ae8c-4f31-8047-1728782bf32e,More than 5 million Twitter accounts impacted by recent data breach,2021-12-01,CyberEventType.DATA_BREACH,"Twitter, Inc.",Technology,5400000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.976798
b505dad7-29c9-4046-9d4c-7bf55ae25417,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka ...,2021-12-01,CyberEventType.RANSOMWARE,,Multiple sectors,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.976798
ee5a59a1-0480-485c-bec2-9163b1d7bdd7,Australian Healthcare Sector Targeted by Ransomware and Remote Access Tool Attacks,2021-12-01,CyberEventType.RANSOMWARE,,Healthcare,,C6,Regulated critical infrastructure,Coordinated low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.976798
4af09e1c-5e92-44eb-b4e6-74224b719f20,CS Energy Ransomware Attack,2021-11-27,CyberEventType.RANSOMWARE,,,0,C6,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.7,gpt-4o,2025-11-18T16:48:04.976798
