entity_id,entity_name,industry,entity_kind,entity_kind_group,org_size,org_size_score,org_size_unknown,size_confidence,employee_size,turnover_size,sector_proxy,prior_records_band,prior_event_number,prior_event_date,prior_event_ids,prior_titles,spell_end_date,next_event_ids,next_titles,duration_days,event,event_number_cat,elapsed_band
22270,Health Management Systems,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,health,unknown,1,2026-03-19,66dca163-5987-4e68-a5c4-01119adafa29,DragonForce Ransomware Attack on Health Management Systems,2026-08-05,,,139,0,1,0-180
22277,Seeing Machines,Technology,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,technology,unknown,1,2026-03-31,636d5cf0-faf9-4f19-b3c3-2f7c13f497b5,Australian tech firm Seeing Machines probes possible cyber incident,2026-08-05,,,127,0,1,0-180
22289,Gelatissimo,Retail,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,retail,unknown,1,2026-04-27,6380510a-52fa-40cd-a607-89dfb81f028c,Gelatissimo ransomware-related cyber attack and potential data breach,2026-08-05,,,100,0,1,0-180
22293,Bendigo & District Aboriginal Co-operative (BDAC),,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2026-04-01,494baf22-fb80-4db7-84e0-53f0482abaad,Bendigo & District Aboriginal Co-operative ransomware breach (April 2026),2026-08-05,,,126,0,1,0-180
22299,Uffizi Galleries,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2026-02-01,2fe76e76-9246-4d6b-b53f-c15c4e3911f1,Italy's famed Uffizi admits cyber-attack but denies security breach,2026-08-05,,,185,0,1,181-365
22301,Sri Lankan government,Government,government_body,government_body,HUGE,4.0,0,0.9,very_large,unknown,government,unknown,1,2026-01-01,f267c6d2-d2e6-4735-b4cc-0b17c06c33e3,Sri Lankan government hack sees $3.7m destined for Australia stolen,2026-08-05,,,216,0,1,181-365
22319,Genealogy SA,,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,1k-10k,1,2026-02-01,483de08f-1cbe-4f68-b678-833e490a58b3,Genealogy SA cyber incident with alleged data theft and leak,2026-08-05,,,185,0,1,181-365
22340,Mastercom INC,Technology,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,technology,<1k,1,2026-04-11,9a0cb72d-0fb9-4751-b890-a4d35c5b7442,Mastercom Ransomware Attack,2026-08-05,,,116,0,1,0-180
22348,SunDoctors,Other,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,other,100k+,1,2026-04-01,cd8020ea-c3bd-4182-85a2-4cf860e1ead4,Update on third party cyber incident impacting SunDoctors,2026-08-05,,,126,0,1,0-180
22359,Stryker,Healthcare,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,health,unknown,1,2026-03-11,1357585f-36fb-4317-a8ca-83a3d381cd78,Stryker tells SEC that timeline for recovery from cyberattack unknown,2026-08-05,,,147,0,1,0-180
22385,Government of Tonga,Government,government_body,government_body,LARGE,3.0,0,0.9,very_large,unknown,government,unknown,1,2025-06-15,022df357-e47b-4977-9cd0-89fb1197f36c,Tonga's health system 'fully restored' after cyber attack with,2026-08-05,,,416,0,1,366-730
22396,SpeedX,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2026-05-03,29dbc6c9-8080-43d8-b5c3-a71ac61cc3f9,SpeedX delivery service data security breach. : r/AusLegal,2026-08-05,,,94,0,1,0-180
22399,Smile Team Orthodontics,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.6,small,unknown,health,unknown,1,2026-03-06,02328b9e-1a3e-4566-9816-40663d7264d5,Exclusive: SafePay ransomware claims hack of Smile Team Orthodontics,2026-08-05,,,152,0,1,0-180
22421,WA gov,Government,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,government,unknown,1,2026-03-01,73a2bd4e-98e0-4db0-abf8-3452e45064e8,Poor WA gov M365 security led to $71k theft and children's data,2026-08-05,,,157,0,1,0-180
22424,Mazda,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,<1k,1,2025-12-15,c84bcd46-7199-4d3b-9d08-c612678cfdf9,"Mazda discloses cyber incident, employee and partner data possibly",2026-08-05,,,233,0,1,181-365
22480,ThinkMarkets,Technology,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,technology,1k-10k,1,2025-12-08,33c4785f-0da6-4aeb-bd87-7fb29703d456,ThinkMarkets Ransomware Attack (Chaos),2026-08-05,,,240,0,1,181-365
22507,Big Four Banks,Financial,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,finance,<1k,1,2021-01-01,6dc56192-0b93-4701-9887-80eb2b3c2df4,Malware‑based theft of Australian big four bank staff logins,2026-08-05,,,2042,0,1,>1460
22522,Ageing Australia,,organisation,organisation,SMALL,1.0,0,0.4,small,unknown,other,unknown,1,2026-05-03,acdc996f-6b0e-4de8-b71d-cc3ebd83f30c,"Ageing - When a cyber incident hits, theory disappears",2026-08-05,,,94,0,1,0-180
22530,Generation Life,Financial,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,finance,unknown,1,2026-04-01,b54cf97a-c3e9-4352-bddd-c38b3b618176,Generation Life notifies customers of cyber incident and potential data breach,2026-08-05,,,126,0,1,0-180
22535,Treasury,Government,organisation,organisation,LARGE,3.0,0,0.9,very_large,unknown,government,1k-10k,1,2026-04-01,732bd12d-c226-4fdd-89a9-3d338f94a15d,NSW Treasury data breach (April 2026),2026-08-05,,,126,0,1,0-180
22545,Helen Kaminski,Other,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,other,unknown,1,2026-03-08,0f454076-9b61-4ca6-bf61-70847cf3f60b,Helen Kaminski Ransomware Attack,2026-08-05,,,150,0,1,0-180
22576,Vitex Pharmaceuticals,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,health,unknown,1,2026-04-06,31243411-98d0-45e2-9c81-39663abeb1fe,Vitex Pharmaceuticals LockBit 5.0 Ransomware Attack,2026-08-05,,,121,0,1,0-180
22583,Australian gelato giant,Other,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,other,unknown,1,2023-01-01,f50298c9-672c-40d8-b6e4-96b39ddacbda,Cybersecurity professionals jailed for ransom attacks,2026-08-05,,,1312,0,1,731-1460
22630,Kennedy McLaughlin,Other,person,other_or_unknown,UNKNOWN,2.8546875,1,0.9,unknown,unknown,other,unknown,1,2026-05-15,304830cc-6d7c-4200-9d5a-8b76bfbaec0e,Kennedy McLaughlin cyber incident linked to Qilin ransomware,2026-08-05,,,82,0,1,0-180
22633,Melbourne International Film Festival,Other,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,other,100k+,1,2026-05-29,00dd87f0-5bcb-455d-8bf5-b2292ae280e2,Hacked! Melbourne International Film Festival responding to cyber incidents,2026-08-05,,,68,0,1,0-180
22656,Goodstone Group,Other,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,other,<1k,1,2026-02-12,0bce440e-b007-467f-8d78-32e07766384c,Exclusive: Tassie hospitality group confirms CMD Organization ransomware attack,2026-08-05,,,174,0,1,0-180
22660,Rowville Health,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,health,unknown,1,2026-06-23,e318d45a-2a01-4b53-9a97-33b272d67c1a,Rowville Health Rowville Health Medical Practice,2026-08-05,,,43,0,1,0-180
22670,ALS,Mining,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,industrial,<1k,1,2026-05-05,60dd413f-3a45-4c70-9e5e-5a2de559224b,Australia's ALS restores most services after cyber incident,2026-08-05,,,92,0,1,0-180
22675,Pronto Software,Technology,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,technology,unknown,1,2026-05-05,1c0b5199-6216-4282-ba8d-fefb151bd20b,Blog & Media Center - Pronto Software,2026-08-05,,,92,0,1,0-180
22676,Scope Systems,Technology,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,technology,unknown,1,2020-05-05,fabd9b67-5477-4021-b632-b3483dd5d06a,Scope Systems cyber incident (May 2020),2026-05-05,504421c8-03f0-466c-8f84-14d425f91405,Cyberincident | Scope Systems Pty Ltd,2191,1,1,>1460
22676,Scope Systems,Technology,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,technology,unknown,2,2026-05-05,504421c8-03f0-466c-8f84-14d425f91405,Cyberincident | Scope Systems Pty Ltd,2026-08-05,,,92,0,2,0-180
22691,Queensland education sector,Education,organisation,organisation,UNKNOWN,2.8546875,1,0.9,unknown,unknown,education,unknown,1,2026-05-02,678e0959-0245-4779-8b93-2e43900c9419,Queensland education sector caught up in major security breach,2026-08-05,,,95,0,1,0-180
22700,Attorney-General's Department,Government,government_body,government_body,LARGE,3.0,0,1.0,very_large,unknown,government,unknown,1,2026-05-27,b8246512-0f87-4fb5-8767-ebb9d92c5b7a,Attorney-General's Department contacted Australian Cyber Security,2026-08-05,,,70,0,1,0-180
22705,Queensland Department of Education,Government,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,government,100k+,1,2026-05-15,4261a5b4-d54a-4508-beec-2f9b02ce1666,"Queensland Department of Education confirms students, staff impacted by ShinyHunters data breach",2026-08-05,,,82,0,1,0-180
22739,Champion Homes,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2026-04-21,83113f85-7aa0-4a73-819e-574b3e27ab33,Exclusive: Champion Homes confirms customer data compromised in ‘cyber event’,2026-08-05,,,106,0,1,0-180
22744,Schools and unis,Education,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,education,unknown,1,2026-05-07,0710880d-6ecd-4733-a924-747b0082dd7b,Schools and unis hit by outage after ransomware attack,2026-08-05,,,90,0,1,0-180
22754,Australian jewellery brand,Other,organisation,organisation,MEDIUM,2.0,0,0.6,medium,unknown,other,unknown,1,2026-05-04,61427422-0413-45ab-82ae-701abb49db46,Exclusive: Major Australian jewellery brand confirms cyber incident,2026-08-05,,,93,0,1,0-180
22761,Gregory Jewellers,Retail,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,retail,unknown,1,2026-04-22,7ac2c370-cceb-4a4d-af95-5a24212f8c49,Australian jewellery retailer confirms cyber attack,2026-08-05,,,105,0,1,0-180
22784,Vercel,Technology,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,technology,unknown,1,2026-02-01,a732b52d-d4c9-4dd8-aa5c-e209ef9df740,"Cloud deployment firm Vercel breached, advises secrets rotation",2026-08-05,,,185,0,1,181-365
22813,FriendlyCare Pharmacy,Retail,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,retail,unknown,1,2026-04-15,f91af64b-51a8-4ced-b6a4-bc99a94bc512,FriendlyCare Pharmacy alleged Kairos ransomware breach,2026-08-05,,,112,0,1,0-180
22825,Strata Republic,Other,organisation,organisation,MEDIUM,2.0,0,0.4,small,unknown,other,unknown,1,2026-04-17,eb29884f-4ce0-429f-9465-791a2111b41f,Strata Republic alleged ransomware breach,2026-08-05,,,110,0,1,0-180
22828,Eric Davis Dental,Healthcare,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,health,<1k,1,2026-04-08,e1f8e441-99f8-4039-9504-2e45d3d944bc,Eric Davis Dental listed as Gunra ransomware data breach victim,2026-08-05,,,119,0,1,0-180
22854,Anthropic,Technology,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,technology,unknown,1,2026-04-01,b7d950d5-d1ff-4394-8c2b-1c0e92e71291,Anthropic leak lands hours after Australian government's AI deal,2026-08-05,,,126,0,1,0-180
22858,Brooklands of Mornington,Other,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,other,unknown,1,2026-04-06,29847657-f16a-4bdd-b69a-6be344ccd3d8,Brooklands of Mornington compromised by Space Bears ransomware group,2026-08-05,,,121,0,1,0-180
22868,Shine Aviation,Other,organisation,organisation,MEDIUM,2.0,0,0.8,small,unknown,other,10k-100k,1,2026-04-04,0a8844d5-25bb-4188-9742-c223411c0d0a,Shine Aviation reportedly hacked by Anubis ransomware gang,2026-08-05,,,123,0,1,0-180
22892,Camilla,Other,organisation,organisation,LARGE,3.0,0,0.8,medium,unknown,other,unknown,1,2026-04-01,796e1172-7480-45c8-b797-76c6d3388661,Australia luxury lifestyle brand Camilla confirms cyber incident,2026-08-05,,,126,0,1,0-180
22895,Heritage Bank,Financial,organisation,organisation,LARGE,3.0,0,0.7,large,unknown,finance,100k+,1,2026-03-02,558131cb-93dc-427e-a9a0-8d6befa32673,Heritage Bank customer data breach,2026-08-05,,,156,0,1,0-180
22916,VSP Solutions,Technology,organisation,organisation,MEDIUM,2.0,0,0.6,small,unknown,technology,unknown,1,2026-05-13,1f6e48e7-04d9-46af-b1ab-8393d6d96430,VSP Solutions ransomware extortion and data breach,2026-08-05,,,84,0,1,0-180
22956,IntraCare,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,health,unknown,1,2026-03-20,f0adf32a-9fb2-4c41-b1ea-577148773fc5,IntraCare healthcare network shutdown after cyber incident with unauthorised access,2026-08-05,,,138,0,1,0-180
23005,Hampr,Other,organisation,organisation,SMALL,1.0,0,0.6,small,unknown,other,100k+,1,2026-05-31,a190d2a3-cf0e-4a9f-95d4-3dce132014cd,Hampr workplace catering customer data breach,2026-08-05,,,66,0,1,0-180
23008,EBR Systems,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2026-02-13,da8470fe-5280-4498-9bd0-279f9a937e62,Australian MedTech Firm EBR Systems Flags Possible Data Breach,2026-08-05,,,173,0,1,0-180
23021,LUSH,Retail,organisation,organisation,MEDIUM,2.0,0,0.4,unknown,unknown,retail,unknown,1,2024-01-26,bac5a336-78cf-4599-9333-f512fa0624e1,LUSH data breach,2026-08-05,,,922,0,1,731-1460
23053,Dashlane,Technology,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,technology,unknown,1,2026-05-31,e7e690ec-ed1d-4a61-b3d4-bb12bef8bb2b,Dashlane suspends multiple accounts following brute-force cyber attack affecting Australian users,2026-08-05,,,66,0,1,0-180
23120,Euro,Other,organisation,organisation,MEDIUM,2.0,0,0.6,unknown,unknown,other,unknown,1,2025-12-26,2f4ccd6e-4d45-428e-ad6b-b51957ce64fc,Australian travellers may be caught up in Euro rail pass data breach,2026-08-05,,,222,0,1,181-365
23143,University of Canberra,,organisation,organisation,LARGE,3.0,0,0.9,very_large,unknown,education,10k-100k,1,2021-06-15,ed67b757-bdf2-4bfa-83d9-4fbc402d91b7,Uniting Communities investigating possible data breach amid 'cyber incident',2026-08-05,,,1877,0,1,>1460
23171,Origin Energy,Energy,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,industrial,100k+,1,2026-07-01,4a205999-7946-4e29-a899-aa20cc6c205b,Origin Energy details customer data exposure in cyber incident,2026-08-05,,,35,0,1,0-180
23174,American Express Australia Limited,Financial,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,finance,10k-100k,1,2024-02-01,808bfe03-df90-433e-8d87-99147659ecea,American Express customers exposed in third-party breach,2026-06-15,c3a13440-181c-4103-8494-12768581bfee,American Express Australia privacy breach (June 2026),865,1,1,731-1460
23174,American Express Australia Limited,Financial,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,finance,unknown,2,2026-06-15,c3a13440-181c-4103-8494-12768581bfee,American Express Australia privacy breach (June 2026),2026-08-05,,,51,0,2,0-180
23190,CubePilot,Technology,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,technology,unknown,1,2026-07-15,164605ac-174b-42b7-b48b-31a7765dce9e,Exclusive: Aussie unmanned systems firm CubePilot boss warns of ‘security incident’,2026-08-05,,,21,0,1,0-180
23193,Partnered Health,Healthcare,organisation,organisation,LARGE,3.0,0,0.7,very_large,unknown,health,unknown,1,2024-06-23,c61b84dd-0d8f-4260-ad77-b81a4cafdcfe,Partnered Health confirms dozens of clinics potentially compromised by cyber attack,2026-06-23,4caf809e-78dc-45a5-be44-dcccb58bc8f7,Medical Records Stolen in Cyber Attack on Partnered Health GP,730,1,1,366-730
23193,Partnered Health,Healthcare,organisation,organisation,LARGE,3.0,0,0.7,very_large,unknown,health,unknown,2,2026-06-23,4caf809e-78dc-45a5-be44-dcccb58bc8f7,Medical Records Stolen in Cyber Attack on Partnered Health GP,2026-08-05,,,43,0,2,0-180
23209,LR Reed,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2026-07-15,d2b4ebc0-4b32-4b2e-b110-66c77e153d6b,Kairos ransomware group claims attack on LR Reed property management firm,2026-08-05,,,21,0,1,0-180
23218,NAMPA,Media,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,media,100k+,1,2020-07-15,b615bf7a-6b07-4453-9763-a4382d70371c,data accessed in security breach,2026-08-05,,,2212,0,1,>1460
23241,Access Equipment Hire,Other,organisation,organisation,LARGE,3.0,0,0.7,large,unknown,other,unknown,1,2026-07-10,55070897-ee1a-472d-a57d-305fc0905594,DragonForce ransomware group claims breach of Access Equipment Hire,2026-08-05,,,26,0,1,0-180
23242,Aussie UAS,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2026-07-24,5df656f6-f134-4c35-8685-71eab147346a,Aussie UAS supplier warns of cyber attack,2026-08-05,,,12,0,1,0-180
23247,Australian SMEs,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2026-07-11,0d3a11f9-9555-450e-b1c0-7706ddd807d4,Multiple Australian SMEs listed as ransomware victims on dark web leak sites in July 2026,2026-08-05,,,25,0,1,0-180
23257,GO2 Health,Healthcare,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,health,unknown,1,2020-01-01,fd91f95c-c58e-40a7-ad3c-c84d69c098a6,"GO2 Health confirms limited data breach, patient data remains largely secure",2026-08-05,,,2408,0,1,>1460
23276,Royal Foods,Other,organisation,organisation,MEDIUM,2.0,0,0.6,medium,unknown,other,unknown,1,2026-07-15,185970eb-c5ac-406d-ba3a-c9634d389705,Hacked! Royal Foods confirms cyber incident following The Gentlemen ransomware claims,2026-08-05,,,21,0,1,0-180
23279,Mackay Sugar,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2026-06-10,662f9854-a4c0-486e-957f-d74ef263a44f,Mackay Sugar cyber attack flagged as broader risk to Australia's,2026-08-05,,,56,0,1,0-180
23321,Orica Australia Pty. Ltd.,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,unknown,1,2018-05-01,dc026a70-9c67-4566-a014-7cff1a1833cc,IN RE: ORICA AUSTRALIA PTY. LTD. x,2026-06-03,36adce89-4fde-4529-8ea6-a88fe1fa776b,Resolutions - National Privacy Commission,2955,1,1,>1460
23321,Orica Australia Pty. Ltd.,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,unknown,2,2026-06-03,36adce89-4fde-4529-8ea6-a88fe1fa776b,Resolutions - National Privacy Commission,2026-08-05,,,63,0,2,0-180
23413,Ochre Medical Centre Tuggeranong,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.6,small,unknown,health,10k-100k,1,2026-06-15,8fd5d2cd-6e8a-4a96-808d-bb3d4e4028cb,Ochre Medical Centre Tuggeranong patient data compromise via third,2026-08-05,,,51,0,1,0-180
23422,MMJ Real Estate,Other,organisation,organisation,MEDIUM,2.0,0,0.4,medium,unknown,other,10k-100k,1,2026-06-01,8304817f-d04e-4c8a-9c36-59163d26c496,Cyber security incident update,2026-08-05,,,65,0,1,0-180
23440,Reynella East College,Education,organisation,organisation,LARGE,3.0,0,0.9,medium,unknown,education,unknown,1,2026-06-09,6b00cdd5-1dc1-4bd2-b55e-dd2f99e44a7c,Reynella East College ransomware/data leak incident linked to Interlock gang,2026-08-05,,,57,0,1,0-180
23444,Australian sugar producer,Other,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,other,1k-10k,1,2026-06-10,eab37b63-56e8-42c1-8a13-15fa7cbb5f95,Australian sugar producer works to restore operations as,2026-08-05,,,56,0,1,0-180
23453,VentraIP,Technology,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,technology,100k+,1,2026-05-23,d188847b-640b-40a9-b819-79aeba225a0b,VentraIP large-scale DDoS attack (service disruption without data breach),2026-08-05,,,74,0,1,0-180
23462,Southern Design RV,Other,organisation,organisation,SMALL,1.0,0,0.8,small,unknown,other,unknown,1,2026-06-20,38b652fc-a24c-45d7-b896-4b96624ac4ac,Southern Design RV ransomware incident,2026-08-05,,,46,0,1,0-180
23472,VSP Security Wholesale,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2026-05-13,1d47b75e-7535-4cf6-8cba-88a5f1eedd1b,Cyber Security Incident,2026-08-05,,,84,0,1,0-180
23483,Elina Medical Weight Loss Clinic,Healthcare,organisation,organisation,SMALL,1.0,0,0.6,small,unknown,health,10k-100k,1,2019-01-01,e45a821b-8fbf-4a09-9478-ae2b98cef686,Elina Medical Weight Loss Clinic HotDoc account compromise,2026-08-05,,,2773,0,1,>1460
23496,Waverly GP,Healthcare,organisation,organisation,SMALL,1.0,0,0.4,small,unknown,health,10k-100k,1,2026-06-15,86960805-93c4-4193-b231-a318927f51e3,Exclusive: 2019 claims alleged cyber incident on Melbourne weight,2026-08-05,,,51,0,1,0-180
23509,Fremantle Football Club,Sport,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2022-09-10,2d265445-dc02-46c7-9c87-fb2b60888d12,Fremantle apologise for AFL data breach,2026-08-05,,,1425,0,1,731-1460
23510,BigFooty,Sport,organisation,organisation,MEDIUM,2.0,0,0.8,small,unknown,other,unknown,1,2020-05-01,65379d75-0968-4895-86ba-555e1490957d,"Exclusive: 70 million records exposed in data leak from AFL fan website, cyber researchers claim",2026-08-05,,,2287,0,1,>1460
23511,Lynas Rare Earths Ltd,Other,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,other,unknown,1,2024-03-31,852ab0d3-2b47-4be5-8c6f-b45c68db7b0c,Significant Cyber Incidents,2026-08-05,,,857,0,1,731-1460
23512,Adelaide Women's Health Clinic,Healthcare,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,health,unknown,1,2025-07-01,b5815da9-5b75-42fe-b170-ca284ac9c309,Adelaide Women's Health Clinic Cyber Attack,2026-08-05,,,400,0,1,366-730
23513,Crown Princess Mary Cancer Centre,Healthcare,organisation,organisation,LARGE,3.0,0,0.7,large,unknown,health,unknown,1,2023-05-04,b7b08c6b-d93c-4b7c-bdbe-6dfa83209be9,Why health data hacks keep happening,2026-08-05,,,1189,0,1,731-1460
23514,Lurie Children’s Hospital,Healthcare,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,health,100k+,1,2024-01-31,bebb790c-2494-4980-b3a3-d9520095447a,Cyber security: A month in retrospect (Australia),2026-08-05,,,917,0,1,731-1460
23515,Isentia,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2020-10-01,cb28d092-040f-4c5f-9f0c-b4bfc9efba2c,Cyberattack strikes media-monitoring company used by Australian,2026-08-05,,,2134,0,1,>1460
23516,Paterson & Dowding Family Lawyers,Other,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,other,unknown,1,2025-05-21,dd0d63ee-c57b-4788-9764-90870e0bd5e2,Paterson & Dowding Family Lawyers ransomware breach (May 2025),2026-08-05,,,441,0,1,366-730
23517,Super SA,Government,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,government,10k-100k,1,2023-08-18,fcf9d284-23c5-4777-b12b-a43a7a51ea60,The Super SA data hack impacted thousands but took two months to,2026-08-05,,,1083,0,1,731-1460
23518,Baxter Laboratories,Healthcare,organisation,organisation,UNKNOWN,2.8546875,1,0.3,unknown,unknown,health,unknown,1,2025-03-24,6da7acc6-5f9a-4654-a92f-005c033cfaa3,Baxter Laboratories cyber incident (early 2025),2026-08-05,,,499,0,1,366-730
23519,Consonic Pty Ltd,Other,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,other,unknown,1,2025-04-01,7b8d1f61-c8e9-403e-99ef-8b5d69d09e5a,Akira Ransomware Attack on Consonic Pty Ltd (April 2025),2026-08-05,,,491,0,1,366-730
23520,Mastercom Pty Ltd,Technology,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,technology,unknown,1,2026-04-11,7c17558a-fec5-457c-8e02-b9023b72475c,Sydney-based communications solutions firm data leaked on dark web,2026-08-05,,,116,0,1,0-180
23521,Mastercom,Technology,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,technology,unknown,1,2024-04-12,995bc99b-b9b8-47e2-b724-a45a5c1efa68,Sydney communications firm customer and hardware data leak,2026-08-05,,,845,0,1,731-1460
23522,Galvatech,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,10k-100k,1,2025-04-01,fbab450f-0b52-43c1-88f5-508ab55a2b2c,Qilin Ransomware Attack on Australian Steel Industry Company,2026-08-05,,,491,0,1,366-730
